"SUBJECT","ROUND","SURVEY_DAY","RESPONDER","SEASON","CONSUMPTION_DAY","CONSUMPTION_MONTH","CONSUMPTION_YEAR","WEEK_DAY","EXCEPTION_DAY","CONSUMPTION_TIME_HOUR","CONSUMPTION_TIME_MINUTES","MEAL_NAME","PLACE","FOOD_TYPE","RECIPE_CODE","RECIPE_DESCR","RECIPE_DESCR_ENG","FOODEX2_RECIPE_CODE","FOODEX2_RECIPE_DESCR","AMOUNT_RECIPE","CODE_INGREDIENT","INGREDIENT","INGREDIENT_ENG","FOODEX2_INGR_CODE","FOODEX2_INGR_DESCR","FOOD_AMOUNT_UNPROC","FOOD_AMOUNT_CONS","FOOD_AMOUNT_REPORTED","ENERGY_kcal","WATER_g","PROTEIN_g","A_PROT_g","V_PROT_g","CARBOH_g","SUGAR_g","FIBTG_g","ALCOHOL_g","FAT_g","SAT_FAT_g","MUFA_g","PUFA_g","TFA_g","CHOL_mg","CALC_mg","IRON_mg","ZINC_mg","MG_mg","PHOS_mg","POTA_mg","NA_mg","CU_mg","IOD_mcg","SE_mcg","MN_mg","VITC_mg","THIA_mg","RIBO_mg","NIAC_mg","VITB5_mg","VITB6_mg","FOLDFE_mcg","FOL_mcg","FOLFD_mcg","FOLFRE_mcg","FOLAC_mcg","VITB12_mcg","VITA_RAE_mcg","VITA_RE_mcg","BCAROT_mcg","RETOL_mcg","VITD_mcg","VITE_mg","VITK_mcg","PHY_mg","VERSION"
358,1,2,,,,,,,,,,,,,,,,,,,5002,,"BANANA,MATOOKE,GREEN & FRESH,BOILED","A01LE#F10.A07XM$F28.A07GL","Plantains, INFO=Unripe / immature, PROCESS=Boiling",,239.3,239.3,278,,1.9,,,74.6,,,,0.4,,,,,,5,1.39,0.31,,,,,,,,,26.09,0.12,0.12,1.82,,0.57,62,,,,,0,108,,,,,,,,""
358,1,2,,,,,,,,,,,,,,,,,,,11022,,"BEEF,MEDIUM FAT,FRESH,BOILED","A01QX#F10.A077B$F28.A07GL","Cow, ox or bull fresh meat, INFO=Half fat or medium fat, PROCESS=Boiling",,43.8,43.8,127,,11.6,,,0,,,,8.6,,,,,,4,1.17,2.63,,,,,,,,,0,0.04,0.1,1.63,,0.15,3,,,,,1.08,0,,,,,,,,""
358,1,2,,,,,,,,,,,,,,,,,,,13102,,"CHICKEN,ALL TYPES,DRUMSTICK,MEAT & SKIN,BOILED","A01SP#F20.A07QQ$F28.A07GL","Chicken fresh meat, HOW=With skin, PROCESS=Boiling",,30.9,30.9,63,,7.8,,,0,,,,3.3,,,,,,3,0.41,0.82,,,,,,,,,0,0.02,0.06,1.3,,0.06,2,,,,,0.07,8,,,,,,,,""
358,1,2,,,,,,,,,,,,,,,,,,,1382,,"DOUGHNUT,ALL KINDS","A00BR","Doughnuts-berliner",,39.4,39.4,168,,2,,,20,,,,9,,,,,,24,0.43,0.16,,,,,,,,,0.04,0.09,0.08,0.59,,0.01,28,,,,,0.09,1,,,,,,,,""
358,1,2,,,,,,,,,,,,,,,,,,,8003,,"GROUNDNUTS,ALL TYPES,WHOLE SEED,ROASTED","A015H#F03.A06HY$F28.A07GY","Peanuts,  STATE=Whole/unsplit form, including artificial forms,  PROCESS=Roasting",,77.7,77.7,455,,18.4,,,16.7,,,,38.6,,,,,,42,1.76,2.57,,,,,,,,,0,0.34,0.08,10.51,,0.2,113,,,,,0,0,,,,,,,,""
358,1,2,,,,,,,,,,,,,,,,,,,26002,,"SUGAR,GRANULATED,ALL GRADES","A032H","Sucrose (common sugar)",,53.8,53.8,208,,0,,,53.7,,,,0,,,,,,1,0.01,0,,,,,,,,,0,0,0.01,0,,0,0,,,,,0,0,,,,,,,,""
358,1,2,,,,,,,,,,,,,,,,,,,725011,,"Vegetable oil, sunflower seed","A037D","Sunflower seed oil, edible",,24,24,212,,0,,,0,,,,24,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,0,,,,,,,,""
358,1,2,,,,,,,,,,,,,,,,,,,725004,,"Vegetable oil,Mukwano,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,9.8,9.8,86,,0,,,0,,,,9.8,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,170,,,,,,,,""
359,1,1,,,,,,,,,,,,,,,,,,,829001,,"* CABBAGE,GREEN,FRESH,RAW *BOILED*","A00FY#F28.A07GL$F10.A0F2Q$F10.A166Y","Head cabbages, PROCESS = Boiling, QUALITATIVE-INFO = Green, QUALITATIVE-INFO = Fresh",,56.4,56.4,14,,0.7,,,3.3,,,,0.1,,,,,,23,0.28,0.11,,,,,,,,,17.55,0.03,0.02,0.12,,0.06,21,,,,,0,3,,,,,,,,""
359,1,1,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,544.1,544.1,1708,,14.1,,,416.8,,,,3.8,,,,,,171,10.34,3.81,,,,,,,,,313.4,1.36,0,6.86,,3.43,137,,,,,0,34,,,,,,,,""
359,1,1,,,,,,,,,,,,,,,,,,,808007,,"* GROUNDNUTS,ALL TYPES,GROUND (POWDERED),RAW *BOILED*","A015H#F03.A06JD$F28.A07HS$F28.A07GL","Peanuts,  STATE=Powder,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,35,35,198,,9,,,5.6,,,,17.2,,,,,,32,1.6,1.14,,,,,,,,,0,0.19,0.05,4.01,,0.12,67,,,,,0,0,,,,,,,,""
359,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,8.2,8.2,1,,0.1,,,0.3,,,,0,,,,,,1,0.02,0.01,,,,,,,,,0.88,0,0,0.05,,0.01,1,,,,,0,3,,,,,,,,""
359,1,1,,,,,,,,,,,,,,,,,,,5003,,"BANANA,MATOOKE,GREEN & FRESH,STEAMED","A0DQJ#F10.A07XM$F10.A166Y$F28.A07GP","Plantains - acuminata cultivars,  QUAL=Unripe / immature,  QUAL=Fresh,  PROCESS=Steaming",,430.1,430.1,577,,6.2,,,150.8,,,,1.8,,,,,,14,2.84,0.65,,,,,,,,,65.29,0.22,0.22,3.1,,1.33,83,,,,,0,238,,,,,,,,""
359,1,1,,,,,,,,,,,,,,,,,,,1326,,"BREAD, WHITE, SWEET","A0BY0#F10.A07XK$F10.A0CQM","Leavened bread and similar,  QUAL=White/refined,  QUAL=Sweet / mild",,83.2,83.2,221,,6.4,,,42.1,,,,2.7,,,,,,126,3.11,0.62,,,,,,,,,0,0.38,0.27,3.65,,0.07,142,,,,,0,0,,,,,,,,""
359,1,1,,,,,,,,,,,,,,,,,,,2003,,"CASSAVA ROOT,FRESH,W/O SKIN,STEAMED","A00ZZ#F10.A166Y$F20.A07QR$F28.A07GP","Cassava roots,  QUAL=Fresh,  PARTCON=W/o skin,  PROCESS=Steaming",,197.5,197.5,221,,1.9,,,52.6,,,,0.4,,,,,,21,0.36,0.45,,,,,,,,,21.35,0.1,0.06,1.11,,0.12,28,,,,,0,1,,,,,,,,""
359,1,1,,,,,,,,,,,,,,,,,,,26002,,"SUGAR,GRANULATED,ALL GRADES","A032H","Sucrose (common sugar)",,53.8,53.8,208,,0,,,53.7,,,,0,,,,,,1,0.01,0,,,,,,,,,0,0,0.01,0,,0,0,,,,,0,0,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,806010,,"* BEAN,WHOLE SEED,K20 (PINTO),DRIED,BOILED *BOILED*","A012T#F28.A07GL","Borlotti beans (dry), PROCESS=Boiling",,37.8,37.8,54,,3.4,,,9.9,,,,0.2,,,,,,16,0.67,0.33,,,,,,,,,0.21,0.05,0.02,0.08,,0.06,33,,,,,0,0,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,806009,,"* BEAN,WHOLE SEED,K20 (PINTO),DRIED,RAW *BOILED*","A012T#F28.A07GL","Borlotti beans (dry), PROCESS=Boiling",,8.4,8.4,29,,1.8,,,5.3,,,,0.1,,,,,,9,0.34,0.17,,,,,,,,,0.37,0.03,0.01,0.06,,0.02,15,,,,,0,0,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,829001,,"* CABBAGE,GREEN,FRESH,RAW *BOILED*","A00FY#F28.A07GL$F10.A0F2Q$F10.A166Y","Head cabbages, PROCESS = Boiling, QUALITATIVE-INFO = Green, QUALITATIVE-INFO = Fresh",,23.8,23.8,6,,0.3,,,1.4,,,,0,,,,,,10,0.12,0.05,,,,,,,,,7.4,0.01,0.01,0.05,,0.03,9,,,,,0,1,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,584.6,584.6,1836,,15.2,,,447.8,,,,4.1,,,,,,184,11.11,4.09,,,,,,,,,336.74,1.46,0,7.37,,3.68,147,,,,,0,37,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,829052,,"* ONION,LARGE TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YB","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Large/big",,0.9,0.9,0,,0,,,0.1,,,,0,,,,,,0,0,0,,,,,,,,,0.06,0,0,0,,0,0,,,,,0,0,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,6.6,6.6,3,,0.1,,,0.6,,,,0,,,,,,2,0.01,0.01,,,,,,,,,0.42,0,0,0.01,,0.01,1,,,,,0,0,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,32.7,32.7,6,,0.3,,,1.3,,,,0.1,,,,,,3,0.09,0.06,,,,,,,,,3.53,0.01,0.01,0.18,,0.02,4,,,,,0,13,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,5003,,"BANANA,MATOOKE,GREEN & FRESH,STEAMED","A0DQJ#F10.A07XM$F10.A166Y$F28.A07GP","Plantains - acuminata cultivars,  QUAL=Unripe / immature,  QUAL=Fresh,  PROCESS=Steaming",,203.8,203.8,273,,2.9,,,71.5,,,,0.8,,,,,,7,1.34,0.31,,,,,,,,,30.93,0.1,0.1,1.47,,0.63,39,,,,,0,113,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,2003,,"CASSAVA ROOT,FRESH,W/O SKIN,STEAMED","A00ZZ#F10.A166Y$F20.A07QR$F28.A07GP","Cassava roots,  QUAL=Fresh,  PARTCON=W/o skin,  PROCESS=Steaming",,476.3,476.3,533,,4.5,,,126.8,,,,1,,,,,,51,0.86,1.1,,,,,,,,,51.48,0.24,0.14,2.67,,0.29,67,,,,,0,3,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,14024,,"FISH,PERCH (TYPE 3),FRESH,FRIED/DEEP-FRIED","A027N#F10.A166Y$F28.A07GV","Perch,  QUAL=Fresh,  PROCESS=Deep frying",,70.8,70.8,83,,17.6,,,0,,,,0.8,,,,,,72,0.82,1.01,,,,,,,,,1.2,0.06,0.08,1.35,,0.1,4,,,,,1.56,7,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,8003,,"GROUNDNUTS,ALL TYPES,WHOLE SEED,ROASTED","A015H#F03.A06HY$F28.A07GY","Peanuts,  STATE=Whole/unsplit form, including artificial forms,  PROCESS=Roasting",,53.6,53.6,314,,12.7,,,11.5,,,,26.6,,,,,,29,1.21,1.78,,,,,,,,,0,0.24,0.05,7.26,,0.14,78,,,,,0,0,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,26002,,"SUGAR,GRANULATED,ALL GRADES","A032H","Sucrose (common sugar)",,53.8,53.8,208,,0,,,53.7,,,,0,,,,,,1,0.01,0,,,,,,,,,0,0,0.01,0,,0,0,,,,,0,0,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,725001,,"VEGETABLE OIL,UNSPECIFIED BRAND","A036N","Vegetable fats and oils, edible",,2.3,2.3,20,,0,,,0,,,,2.3,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,0,,,,,,,,""
359,1,2,,,,,,,,,,,,,,,,,,,725004,,"Vegetable oil,Mukwano,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,9.9,9.9,88,,0,,,0,,,,9.9,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,172,,,,,,,,""
360,1,1,,,,,,,,,,,,,,,,,,,802001,,"* CASSAVA ROOT,FRESH,RAW *BOILED*","A00ZZ#F10.A166Y$F20.A07QR$F28.A07HS$F28.A07GL","Cassava roots,  QUAL=Fresh,  PARTCON=W/o skin,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,85.8,85.8,137,,1.2,,,32.6,,,,0.2,,,,,,13,0.22,0.27,,,,,,,,,11.49,0.06,0.04,0.66,,0.07,15,,,,,0,1,,,,,,,,""
360,1,1,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,0.1,0.1,0,,0,,,0,,,,0,,,,,,0,0,0,,,,,,,,,0.01,0,0,0,,0,0,,,,,0,0,,,,,,,,""
360,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,2.9,2.9,1,,0,,,0.1,,,,0,,,,,,0,0.01,0,,,,,,,,,0.31,0,0,0.02,,0,0,,,,,0,1,,,,,,,,""
360,1,1,,,,,,,,,,,,,,,,,,,1380,,"MANDAZI,SHORT-CAKE TYPE","A00AQ","Sponge cake",,47.9,47.9,204,,2.5,,,24.3,,,,11,,,,,,29,0.53,0.19,,,,,,,,,0.05,0.11,0.09,0.72,,0.01,34,,,,,0.12,1,,,,,,,,""
360,1,1,,,,,,,,,,,,,,,,,,,26002,,"SUGAR,GRANULATED,ALL GRADES","A032H","Sucrose (common sugar)",,53.8,53.8,208,,0,,,53.7,,,,0,,,,,,1,0.01,0,,,,,,,,,0,0,0.01,0,,0,0,,,,,0,0,,,,,,,,""
360,1,1,,,,,,,,,,,,,,,,,,,26001,,"SUGARCANE, ALL VARIETIES","A032L","Refined cane sugar",,162.6,162.6,358,,8.1,,,84.6,,,,1,,,,,,13,2.28,0,,,,,,,,,4.88,0,0.02,0.02,,0,0,,,,,0,0,,,,,,,,""
360,1,1,,,,,,,,,,,,,,,,,,,725002,,"Vegetable oil,Bidco,Ufuta,Vitamin A fortified,cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,0.6,0.6,6,,0,,,0,,,,0.6,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,11,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,405.9,405.9,1274,,10.6,,,310.9,,,,2.8,,,,,,127,7.71,2.84,,,,,,,,,233.77,1.01,0,5.11,,2.56,102,,,,,0,26,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,818071,,"* COWPEA LEAVES,FRESH,RAW *BOILED*","A0DKA#F28.A07GL","Black eyed peas leaves, PROCESS=Boiling",,35.9,35.9,10,,1.5,,,1.7,,,,0.1,,,,,,23,0.69,0.1,,,,,,,,,9.05,0.11,0.06,0.38,,0.06,27,,,,,0,12,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,808010,,"* GROUNDNUTS,ALL TYPES,ROASTED,PASTED *BOILED*","A015H#F03.A06JD$F28.A07GY$F28.A0C6N$F28.A07GL","Peanuts,  STATE=Powder,  PROCESS=Roasting,  PROCESS=Pulping / mashing,  PROCESS=Boiling",,47.7,47.7,281,,12,,,9.3,,,,24.1,,,,,,21,0.89,1.39,,,,,,,,,0,0.03,0.05,6.08,,0.24,28,,,,,0,0,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,3.6,3.6,1,,0,,,0.3,,,,0,,,,,,1,0.01,0.01,,,,,,,,,0.22,0,0,0,,0,1,,,,,0,0,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,801106,,"* SORGHUM FLOUR,FM DRIED GRAIN *BOILED*","A003T#F28.A07GL","Sorghum flour,  PROCESS=Boiling",,66,66,224,,7.5,,,49.3,,,,2.2,,,,,,18,2.9,1.08,,,,,,,,,0,0.13,0.09,1.74,,0.09,6,,,,,0,0,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,12.5,12.5,2,,0.1,,,0.5,,,,0,,,,,,1,0.03,0.02,,,,,,,,,1.34,0,0,0.07,,0.01,2,,,,,0,5,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,11065,,"BEEF,LEAN,SMOKED,BOILED","A023P#F28.A07JV$F28.A07GL$F10.A077C","Cooked cured (or seasoned) bovine meat, PROCESS = Smoking, PROCESS = Boiling, QUALITATIVE-INFO = Low fat (naturally or reduced)",,72.8,72.8,160,,20.6,,,0,,,,8.1,,,,,,23,1.53,3.71,,,,,,,,,0,0.02,0.09,4.48,,0.14,8,,,,,0.6,0,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,8011,,"GROUNDNUTS,WHOLE SEED,FRESH,ROASTED","A015H#F03.A06HY$F10.A166Y$F28.A07GY","Peanuts,  STATE=Whole/unsplit form, including artificial forms,  QUAL=Fresh,  PROCESS=Roasting",,104.3,104.3,610,,24.7,,,22.4,,,,51.8,,,,,,56,2.36,3.45,,,,,,,,,0,0.46,0.1,14.11,,0.27,151,,,,,0,0,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,9205,,"SOUR MILK, COW MILK, NO SUGAR ADDED","A02LV#F10.A0CQN","Cow milk, INFO=Sour",,112.3,112.3,72,,3.7,,,5.1,,,,4.2,,,,,,182,0.11,0.66,,,,,,,,,0,0.02,0.17,0.11,,0.04,6,,,,,0.49,42,,,,,,,,""
361,1,1,,,,,,,,,,,,,,,,,,,725004,,"Vegetable oil,Mukwano,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,7.1,7.1,63,,0,,,0,,,,7.1,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,123,,,,,,,,""
362,1,1,,,,,,,,,,,,,,,,,,,808010,,"* GROUNDNUTS,ALL TYPES,ROASTED,PASTED *BOILED*","A015H#F03.A06JD$F28.A07GY$F28.A0C6N$F28.A07GL","Peanuts,  STATE=Powder,  PROCESS=Roasting,  PROCESS=Pulping / mashing,  PROCESS=Boiling",,23.7,23.7,139,,5.9,,,4.6,,,,11.9,,,,,,10,0.44,0.69,,,,,,,,,0,0.01,0.02,3.01,,0.12,14,,,,,0,0,,,,,,,,""
362,1,1,,,,,,,,,,,,,,,,,,,829083,,"* NTULA,TYPE 4,FRESH,RAW *BOILED*","A0DMF#F10.A166Y$F28.A07HS$F28.A07GL","Ethiopian eggplants,  QUAL=Fresh,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,19.4,19.4,5,,0.2,,,1.1,,,,0,,,,,,2,0.05,0.03,,,,,,,,,0.36,0.01,0.01,0.12,,0.01,4,,,,,0,0,,,,,,,,""
362,1,1,,,,,,,,,,,,,,,,,,,829087,,"* NTULA,TYPE 5,FRESH,RAW *BOILED*","A0DMF#F10.A166Y$F28.A07HS$F28.A07GL","Ethiopian eggplants,  QUAL=Fresh,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,18.2,18.2,4,,0.2,,,1,,,,0,,,,,,2,0.04,0.03,,,,,,,,,0.34,0.01,0.01,0.11,,0.01,3,,,,,0,0,,,,,,,,""
362,1,1,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,1.6,1.6,1,,0,,,0.2,,,,0,,,,,,0,0,0,,,,,,,,,0.1,0,0,0,,0,0,,,,,0,0,,,,,,,,""
362,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,135.7,135.7,24,,1.2,,,5.3,,,,0.3,,,,,,14,0.37,0.23,,,,,,,,,14.65,0.05,0.03,0.76,,0.09,17,,,,,0,54,,,,,,,,""
362,1,1,,,,,,,,,,,,,,,,,,,5002,,"BANANA,MATOOKE,GREEN & FRESH,BOILED","A01LE#F10.A07XM$F28.A07GL","Plantains, INFO=Unripe / immature, PROCESS=Boiling",,324.4,324.4,376,,2.6,,,101.1,,,,0.6,,,,,,6,1.88,0.42,,,,,,,,,35.36,0.16,0.16,2.47,,0.78,84,,,,,0,146,,,,,,,,""
362,1,1,,,,,,,,,,,,,,,,,,,5003,,"BANANA,MATOOKE,GREEN & FRESH,STEAMED","A0DQJ#F10.A07XM$F10.A166Y$F28.A07GP","Plantains - acuminata cultivars,  QUAL=Unripe / immature,  QUAL=Fresh,  PROCESS=Steaming",,324.6,324.6,435,,4.6,,,113.8,,,,1.3,,,,,,11,2.14,0.49,,,,,,,,,49.28,0.16,0.16,2.34,,1.01,63,,,,,0,180,,,,,,,,""
362,1,1,,,,,,,,,,,,,,,,,,,26002,,"SUGAR,GRANULATED,ALL GRADES","A032H","Sucrose (common sugar)",,62.7,62.7,243,,0,,,62.7,,,,0,,,,,,1,0.01,0,,,,,,,,,0,0,0.01,0,,0,0,,,,,0,0,,,,,,,,""
362,1,1,,,,,,,,,,,,,,,,,,,4010,,"SWEET POTATO,YELLOW FLESH,FRESH,STEAMED","A010C#F28.A07GP$F10.A0F5H","Sweet potatoes, PROCESS = Steaming, QUALITATIVE-INFO = Yellow",,470.3,470.3,644,,11.8,,,150.7,,,,0.4,,,,,,213,4.33,2.16,,,,,,,,,13.5,0.47,0.47,4,,1.46,74,,,,,0,999,,,,,,,,""
363,1,1,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,227.5,227.5,714,,5.9,,,174.3,,,,1.6,,,,,,71,4.32,1.59,,,,,,,,,131.06,0.57,0,2.87,,1.43,57,,,,,0,14,,,,,,,,""
363,1,1,,,,,,,,,,,,,,,,,,,829041,,"* EGGPLANT,THIN & LONG,RAW *BOILED*","A00JD#F28.A07HS$F28.A07GL","Aubergines,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,44.3,44.3,11,,0.4,,,2.5,,,,0.1,,,,,,4,0.11,0.07,,,,,,,,,0.83,0.02,0.02,0.27,,0.03,8,,,,,0,0,,,,,,,,""
363,1,1,,,,,,,,,,,,,,,,,,,808010,,"* GROUNDNUTS,ALL TYPES,ROASTED,PASTED *BOILED*","A015H#F03.A06JD$F28.A07GY$F28.A0C6N$F28.A07GL","Peanuts,  STATE=Powder,  PROCESS=Roasting,  PROCESS=Pulping / mashing,  PROCESS=Boiling",,21.5,21.5,126,,5.4,,,4.2,,,,10.8,,,,,,9,0.4,0.62,,,,,,,,,0,0.01,0.02,2.73,,0.11,13,,,,,0,0,,,,,,,,""
363,1,1,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,4.4,4.4,2,,0,,,0.4,,,,0,,,,,,1,0.01,0.01,,,,,,,,,0.28,0,0,0,,0,1,,,,,0,0,,,,,,,,""
363,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,15.6,15.6,3,,0.1,,,0.6,,,,0,,,,,,2,0.04,0.03,,,,,,,,,1.68,0.01,0,0.09,,0.01,2,,,,,0,6,,,,,,,,""
363,1,1,,,,,,,,,,,,,,,,,,,11042,,"BEEF,LEAN,FRESH,BOILED","A01QX#F28.A07GL$F10.A077C","Cow, ox or bull fresh meat, PROCESS = Boiling, QUALITATIVE-INFO = Low fat (naturally or reduced)",,151.1,151.1,412,,41.3,,,0,,,,26.2,,,,,,14,4.12,9.16,,,,,,,,,0,0.12,0.33,5.56,,0.5,11,,,,,3.79,0,,,,,,,,""
363,1,1,,,,,,,,,,,,,,,,,,,8006,,"GROUNDNUTS,WHOLE SEED,FRESH,BOILED","A015H#F03.A06HY$F10.A166Y$F28.A07GL","Peanuts,  STATE=Whole/unsplit form, including artificial forms,  QUAL=Fresh,  PROCESS=Boiling",,213.3,213.3,678,,28.8,,,45.3,,,,46.9,,,,,,117,2.15,3.9,,,,,,,,,0,0.55,0.13,11.22,,0.32,160,,,,,0,0,,,,,,,,""
363,1,1,,,,,,,,,,,,,,,,,,,1024,,"MAIZE ON COB,WHITE,FRESH,ROASTED","A00KP#F10.A0F2R$F10.A166Y$F28.A07GY","Sweet corn,  QUAL=White,  QUAL=Fresh,  PROCESS=Roasting",,69.3,69.3,155,,4,,,31.5,,,,2,,,,,,3,1.14,0.94,,,,,,,,,0,0.15,0.08,1.47,,0.25,9,,,,,0,0,,,,,,,,""
363,1,1,,,,,,,,,,,,,,,,,,,4006,,"SWEET POTATO,YELLOW,FLESH,FRESH,BOILED","A010C#F28.A07GL$F10.A0F5H","Sweet potatoes, PROCESS = Boiling, QUALITATIVE-INFO = Yellow",,144.5,144.5,165,,3,,,38.5,,,,0.1,,,,,,55,1.1,0.55,,,,,,,,,3.44,0.12,0.12,1.01,,0.38,19,,,,,0,233,,,,,,,,""
